ADM_RATE,AGE_ENTRY,AVGFACSAL,CONTROL,COSTT4_A,ENDOWBEGIN,FEMALE,FIRST_GEN,GRAD_DEBT_MDN,LOCALE,MD_EARN_WNE_P10,MN_EARN_WNE_P10,PCIP14,PCIP27,PFTFAC,PCT_ASIAN,PCT_BLACK,PCT_WHITE,PCT_HISPANIC,PCTPELL,REGION,SAT_AVG,UGDS
0.6914,22.107813033,12837,Public,29862,135572000,0.2094848175,0.3440366972,21000,City,84495,70300,0.4305,0.0145,0.5678,7.98000001907348,15.5600004196167,65.8000030517578,17.2199993133544,0.3682,Mid-East,1314,8377
0.0438,19.25682183,21673,Private-NP,68044,25944283000,0.5136436597,0.2773972603,10320,City,110433,116300,0.1546,0.0348,0.8398,6.11999988555908,13.2799997329711,72.9499969482422,11,0.2162,Mid-East,1517,5236
0.8675,20.265625,4962,Private-NP,23500,NA,NA,0.1162790698,NA,Surbuban,35318,37500,0,0,0.8929,4.11999988555908,31.0699996948242,59.0800018310547,8.78999996185302,0.4418,Mid-East,NA,216
0.701,21.268939394,11250,Public,23579,NA,0.5596590909,0.3128865979,21000,Surbuban,62810,56300,0,0.0087,1,5.80000019073486,7.48999977111816,80.5800018310547,10.5100002288818,0.2764,Mid-East,1197,4859
0.8195,20.581767956,11180,Private-NP,58498,64415441,0.5977900552,0.294011976,26130,Surbuban,59215,54100,0,0.0108,0.4263,4.92000007629394,10.3199996948242,80.3000030517578,6.46999979019165,0.3333,Mid-East,1194,3174
0.787,21.835944444,12586,Public,26094,49963000,0.5539444444,0.345829486,21500,City,69748,68100,0,0.0027,0.4612,7.51000022888183,13.329999923706,71.7900009155273,11.619999885559,0.474,Mid-East,1131,4747
0.6816,21.835944444,12750,Public,24777,1150827000,0.5539444444,0.345829486,21500,City,69748,68100,0.0988,0.0236,0.5775,7.51000022888183,13.329999923706,71.7900009155273,11.619999885559,0.2853,Mid-East,1359,35827
0.7743,21.835944444,14472,Public,25808,165258000,0.5539444444,0.345829486,21500,City,69748,68100,4e-4,0.0055,0.6178,7.51000022888183,13.329999923706,71.7900009155273,11.619999885559,0.5583,Mid-East,1154,8066
0.9284,21.594945848,8723,Private-NP,46773,34738402,0.6389891697,0.4802571166,20500,City,52442,50900,0,0.0071,0.3649,7.65000009536743,22.0300006866455,56.1399993896484,22.9799995422363,0.5622,Mid-East,1070,2017
0.7661,20.447413062,10342,Private-NP,62269,270000000,0.5415606446,0.2789620019,22750,Surbuban,68307,63700,0,0.0144,0.9327,5.80999994277954,13.9899997711181,72.5500030517578,12.0900001525878,0.2541,Mid-East,1298,5924
0.737,23.865853659,7332,Private-NP,46660,19665686,0.7902439024,0.4707692308,24934,Surbuban,48352,49200,0.0156,0.0104,0.2706,5.15999984741211,18.2999992370605,68.0899963378906,13.8599996566772,0.5522,Mid-East,NA,688
0.5269,19.316046967,16016,Private-NP,72603,225009000,0.2847358121,0.1549439348,27000,Surbuban,104918,91900,0.4948,0.0898,1,6.55999994277954,8.48999977111816,78.0699996948242,11.1999998092651,0.1802,Mid-East,1446,4053
0.8454,21.888829787,10295,Public,28450,38347559,0.6130319149,0.4040081324,20500,Surbuban,54393,50700,0,0.0146,0.4579,3.06999993324279,9.6899995803833,82.25,7.30000019073486,0.3962,Mid-East,1154,8359
NA,33.289123764,NA,Public,NA,9996556,0.5028980566,0.4446609509,12500,City,59275,57300,0,0.0063,NA,3.92000007629394,17.7099990844726,70.8899993896484,10.4200000762939,0.1803,Mid-East,NA,8615
0.6198,19.843735968,11093,Public,24171,49481000,0.5770094297,0.2052256532,23250,Surbuban,70578,64900,0.0896,0.0308,0.4714,4.88000011444091,9.14999961853027,80.4000015258789,8.97000026702881,0.1842,Mid-East,1270,6491
0.8326,22.252301622,11844,Public,24404,24177945,0.5626918018,0.4394402036,22334,Surbuban,52855,49100,0,0.0125,0.9865,5.67999982833862,12.0900001525878,71.9899978637695,16.3500003814697,0.3853,Mid-East,NA,7165
0.325,24.292035398,7244,Public,14319,32962659,0.5820595334,0.4558617468,16500,Town,36355,34800,0,0.0051,0.7137,0.87999999523162,3.14000010490417,72.620002746582,35.4099998474121,0.3122,Southwest,1002,2861
1,26.886363636,7360,Public,21823,8845013,0.5340909091,0.3806451613,NA,Rural,30089,18000,0,0,1,1.85000002384185,2.24000000953674,51.6100006103515,17.5599994659423,0.245,Southwest,NA,294
NA,27.066721582,6302,Public,20543,8965864,0.6285008237,0.4535315985,11399,Town,40872,37800,0,0.0051,0.958,1.40999996662139,2.19000005722045,59.0400009155273,51.8300018310547,0.5682,Southwest,NA,1451
0.9672,21.173626374,9083,Public,20876,61109894,0.2549450549,0.2629107981,19085,Town,61977,58500,0.6018,0.0398,0.7861,1.87000000476837,2.38000011444091,70.7300033569336,36.3899993896484,0.3303,Southwest,1233,1201
0.9727,23.685271142,9683,Public,20184,457044012,0.5832672931,0.4103443894,18450,City,42925,43900,0.0653,0.0068,0.7283,1.39999997615814,2.19000005722045,60.0299987792968,35.6100006103515,0.3792,Southwest,1135,15092
0.5726,23.138947368,9104,Public,19510,39853338,0.5765614035,0.4362586997,17095,Surbuban,38178,40300,0.1157,0.0045,0.7125,1.05999994277954,2.52999997138977,69.3399963378906,48.8800010681152,0.4422,Southwest,1040,10674
NA,23.096045198,3682,Private-NP,28185,9568732,0.4774011299,0.46875,21303,Rural,44729,41000,0,0,1,0.94999998807907,4.40000009536743,66.7099990844726,37.9099998474121,0.5737,Southwest,NA,414
NA,25.566502463,6853,Public,20707,13100317,0.5773399015,0.4771167048,23000,Town,36398,35800,0,0.0105,0.4311,0.63999998569488,1.89999997615814,73.6500015258789,47.2900009155273,0.4381,Southwest,NA,1528
0.7746,21.727628149,12326,Private-NP,54230,202448000,0.7211120765,0.354206501,25000,Surbuban,70089,63000,0,0.0167,0.3208,6.73000001907348,17.8500003814697,66.6900024414062,12.9200000762939,0.2801,Mid-East,1200,5168
0.7182,20.755102041,9564,Private-NP,48114,58523378,0.6031746032,0.2169811321,25500,City,125798,114200,0,0,0.7544,3.13000011444091,5.09000015258789,87.7900009155273,4.98000001907348,0.2624,Mid-East,1295,639
0.6716,19.844243792,6586,Private-NP,52103,136550309,0.4638826185,0.245049505,26000,Town,51312,47300,0.2515,0.006,0.784,2.01999998092651,5.67999982833862,88.7799987792968,4.13999986648559,0.3936,Mid-East,1188,1460
0.5992,19.82629108,11828,Private-NP,75997,133919943,0.6197183099,0.1217105263,24254,Town,42825,43700,0,0,0.5895,5.48999977111816,7.32000017166137,80.4199981689453,9.17000007629394,0.2314,Mid-East,NA,2036
0.1147,19.256,14249,Private-NP,72919,356579000,NA,0.1556503198,18000,City,74415,69700,0,0.027,0.73,7.90000009536743,11.3100004196167,71.1500015258789,13.8199996948242,0.1509,Mid-East,1484,3007
NA,31.90990991,8697,Private-NP,NA,825000,0.7837837838,0.369047619,19750,City,101034,85600,0,0,0.1029,9,21.2600002288818,54.0999984741211,22.0300006866455,0,Mid-East,NA,290
NA,29.132352941,4817,Private-NP,21835,645654,0.756684492,0.5232198142,6733,City,34334,35000,0,0,0.8378,4.07000017166137,31.4899997711181,31.3899993896484,46.7099990844726,0.8176,Mid-East,NA,377
0.8146,19.742138365,8462,Private-NP,39531,124459540,0.5408805031,0.2305502846,24250,City,57447,51100,0,0.0106,0.4417,1.46000003814697,8.05000019073486,87.6100006103515,3.07999992370605,0.3005,Mid-East,1174,1807
0.6761,21.675774135,7815,Private-NP,53070,4104798,0.7395264117,0.297029703,23250,Town,47211,38800,0,0,1,1.38999998569488,5.82000017166137,89.3600006103515,3.86999988555908,0.5058,Mid-East,1067,690
0.9222,19.646766169,3162,Private-NP,25368,NA,NA,0.2708333333,NA,City,34386,37100,0,0,0.6944,4.09999990463256,52.060001373291,36.810001373291,9.63000011444091,0.6862,Mid-East,NA,577
0.7458,19.596820809,11340,Private-NP,70442,197482756,0.2998554913,0.1528709918,26000,Town,86334,74200,0.5416,0.0061,0.951,1.42999994754791,3.90000009536743,91.4100036621093,3.38000011444091,0.2303,Mid-East,1289,2790
0.1719,19.33924612,12138,Private-NP,77580,959652631,0.5764966741,0.1807511737,15000,Town,86737,81100,0,0.0244,0.9353,4.55999994277954,8.26000022888183,80.8099975585937,8.72999954223632,0.1137,Mid-East,1448,3152
0.7727,32.438571429,8862,Private-NP,33888,802160,0.7885714286,0.4958158996,27688,City,41281,40100,0,0,0.1409,5.82000017166137,45.4599990844726,27.2299995422363,30.8999996185302,0.642,Mid-East,NA,356
0.0413,23.275151515,19986,Private-NP,70999,11257021000,0.4472727273,0.2504905167,21500,City,97540,115600,0.1231,0.0461,0.4533,7.63000011444091,12.3100004196167,70.0899963378906,14.4200000762939,0.2332,Mid-East,1528,8832
0.1468,19.680628272,12353,Private-NP,58042,867509372,0.3141361257,0.186440678,15000,City,76855,68600,0.5179,0,0.3059,9.14999961853027,12.4700002670288,68.6100006103515,16.5300006866455,0.2854,Mid-East,NA,869
0.0869,19.839411584,15761,Private-NP,77047,6882707803,0.5335580754,0.1541640178,14000,City,98321,101200,0.1535,0.0177,0.9206,6.21000003814697,8.09000015258789,79.3199996948242,9.57999992370605,0.1737,Mid-East,1510,15451
0.5056,22.829141215,12716,Public,13712,202401930,0.5147323033,0.5107763615,11512,City,71078,63600,0,0.0175,0.4084,14.3000001907348,17.8799991607666,49.7700004577636,25.7299995422363,0.4812,Mid-East,NA,15483
0.5136,23.333856291,12431,Public,13795,99951116,0.5883275808,0.4761904762,11000,City,57665,48800,0,0.0093,0.3567,9.09000015258789,31.579999923706,46.8400001525878,16.829999923706,0.5357,Mid-East,NA,12567
NA,20.956090111,12459,Public,14963,17383434,0.5639557083,0.46727139,14350,City,52241,47500,0.0251,0.0058,0.3524,7.88000011444091,14.75,67.2600021362304,15.4499998092651,0.4698,Mid-East,NA,10392
0.6406,22.728632479,12995,Public,13782,318365123,0.5377492877,0.4596531792,11990,City,58052,50900,0.1664,0.0252,0.3878,8.25,29.4099998474121,37.9700012207031,34.5800018310546,0.5324,Mid-East,NA,11861
NA,32.684782609,13544,Public,NA,96654846,0.7729468599,0.4395604396,12584,City,62520,61600,0,0,0.3524,7.92000007629394,24.2199993133544,53.4700012207031,20.9300003051757,0.3031,Mid-East,NA,2703
0.459,22.334586466,12776,Public,13636,131460813,0.6719516182,0.4694467382,11000,City,58822,51800,0,0.0161,0.3195,11.1499996185302,20.1200008392334,50.7799987792968,25.6700000762939,0.463,Mid-East,NA,17293
0.4458,22.766637857,11856,Public,13895,13370907,0.6098530683,0.4849257885,11000,City,54207,50000,0,0,0.3513,7.76000022888183,28.3099994659423,42.1599998474121,31.3600006103515,0.546,Mid-East,NA,12834
0.5789,25.969169824,11739,Public,13682,8146681,0.71029969,0.5193195626,10950,City,52882,47500,0,0.0125,0.3832,3.9300000667572,34.9399986267089,30.6399993896484,45.1699981689453,0.5334,Mid-East,NA,11609
0.8587,24.790019624,11526,Public,14811,549972,0.7179702832,0.5033222591,10988,City,42968,39400,0,0.0056,0.4562,2.90000009536743,66.75,17.0200004577636,17.7999992370605,0.5251,Mid-East,NA,3824
0.825,22.364139591,11782,Public,13703,17239635,0.457400722,0.5123966942,10533,City,47242,44700,0,0.0077,0.2746,8.43000030517578,38.4000015258789,33.7299995422363,26.6599998474121,0.4869,Mid-East,NA,13490
0.6078,23.396546311,12030,Public,13761,72640034,0.5671899529,0.4690335306,10298,City,58348,52900,0,0.022,0.4059,17.0200004577636,15.6300001144409,50.5,23.5499992370605,0.4121,Mid-East,NA,14859
0.6702,23.665278191,11583,Public,13567,2079196,0.6926509967,0.4959183673,11000,City,52325,45300,0,0.0105,0.3357,8.71000003814697,46.7700004577636,25.8199996948242,23.0499992370605,0.4386,Mid-East,NA,5595
0.9245,23.381944444,6970,Private-NP,37215,50084479,0.7523148148,0.2708860759,25000,City,61994,51700,0,0.0027,0.5581,1.61000001430511,15.9700002670288,77.6100006103515,5.15000009536743,0.3153,Mid-East,1135,1388
0.7844,23.317213115,7061,Private-NP,41533,21108763,0.7262295082,0.2884097035,22091,Surbuban,56958,48200,0,0,0.488,1.44000005722045,12.7299995422363,82.0800018310547,3.92000007629394,0.3758,Mid-East,NA,1721
0.756,21.852620087,8500,Private-NP,42823,7224291,0.6855895197,0.3212951432,25000,Surbuban,60238,52500,0,0.0055,0.3602,4.84999990463256,15.8900003433227,68.1699981689453,16.9799995422363,0.4817,Mid-East,1058,1131
0.9378,21.243027888,5365,Private-NP,49254,31036852,0.7111553785,0.2683982684,27000,City,53558,48500,0,0.0105,0.5897,1.4800000190734801,3.25,92.8099975585937,2.47000002861022,0.3245,Mid-East,NA,632
0.583,20.350413223,14594,Private-NP,70340,712775000,0.6138842975,0.1764084507,24300,City,78820,67000,0.0088,0.0261,1,5.65999984741211,12.3800001144409,71.5500030517578,15.619999885559,0.1921,Mid-East,1402,9669
0.1407,19.348519362,11355,Private-NP,74670,1020321000,0.5421412301,0.1328502415,17000,Surbuban,77214,74300,0,0.0507,0.8219,4.30000019073486,8.1899995803833,81.5899963378906,7.76000022888183,0.1814,Mid-East,1492,2049
0.9561,19.592,7873,Private-NP,59521,69576602,0.5712,0.2708688245,27000,Town,52097,49500,0,0,0.609,2.42000007629394,6.98999977111816,85.7799987792968,6.19999980926513,0.3735,Mid-East,1147,1159
0.9264,21.52866242,5975,Private-NP,33299,5977299,0.5711252654,0.3813953488,24750,Surbuban,44617,47700,0,0,0.4059,0.81000000238418,5.78000020980835,90.5299987792968,2.4300000667572,0.4343,Mid-East,1006,723
0.6743,19.41356383,8890,Private-NP,76415,204650152,0.5119680851,0.125,27000,Town,68706,62700,0,0.0118,1,2.98000001907348,7.17999982833862,84.8499984741211,6.38999986648559,0.2237,Mid-East,1285,1639
0.6776,20.274509804,14068,Private-NP,62994,682366337,0.5923831071,0.2353177796,23621,Surbuban,68703,59900,0.0682,0.009,0.4244,4.65000009536743,11.4300003051757,77.4899978637695,9.80000019073486,0.2149,Mid-East,1288,6004
0.7907,20.721611722,6145,Private-NP,46227,58361317,0.5787545788,0.1700819672,25250,Rural,41253,42400,0,0.0227,0.5809,1.26999998092651,4.57999992370605,91.5999984741211,2.49000000953674,0.354,Mid-East,1193,841
0.9256,19.421515562,10094,Private-NP,54268,162713000,0.5297699594,0.3134772897,25999,Surbuban,70388,60900,0,0.0043,0.5559,4.63000011444091,12.9899997711181,72.9599990844726,14.8599996566772,0.2792,Mid-East,1176,2667
0.7773,19.438294383,9041,Private-NP,65274,337301846,0.5863058631,0.1375752365,24000,Surbuban,62403,57600,0,0.0038,0.797,3.02999997138977,4.80000019073486,88.5500030517578,4.78000020980835,0.2029,Mid-East,NA,4778
0.5043,19.7,13051,Private-NP,70174,137717607,NA,NA,NA,City,NA,NA,0,0,0.5323,6.3600001335144,7.78000020980835,79.9899978637695,7.71999979019165,0.0602,Mid-East,1449,144
0.0743,19.639175258,7966,Private-NP,76505,1063433596,0.4329896907,NA,25500,City,33606,47300,0,0,0.3616,6.51000022888183,11.0100002288818,74.3899993896484,11.8500003814697,0.1528,Mid-East,NA,487
NA,17.835820896,2074,Private-NP,14775,NA,NA,NA,NA,Rural,25314,NA,0,0,NA,3.23000001907348,11.7600002288818,58.4500007629394,34.0999984741211,0.8553,Mid-East,NA,175
0.9364,25.170651278,6315,Private-NP,51075,15706631,0.7584501237,0.3820840951,27000,Town,51533,46700,0,0.0026,1,1.00999999046325,5.55999994277954,90.5800018310547,2.74000000953674,0.402,Mid-East,1144,1118
0.734,20.475609756,9262,Private-NP,49680,189023268,0.6018651363,0.2229007634,23000,Surbuban,60174,55600,0,0.0084,0.5197,1.90999996662139,6.5,87.8600006103515,3.79999995231628,0.3088,Mid-East,1224,2604
0.9332,23.542024014,12382,Private-NP,51591,242211453,0.6839010047,0.3563569682,23577,Surbuban,54935,58400,0,0.0044,0.4208,6.38999986648559,24.0200004577636,58.6399993896484,15.7799997329711,0.2028,Mid-East,1219,5909
0.9487,19,4924,Private-NP,28697,NA,NA,NA,NA,City,NA,NA,0,0,NA,16.6499996185302,3.10999989509582,71.4400024414062,10.0900001525878,0.9177,Mid-East,NA,172
0.7479,20.080882353,11402,Private-NP,56460,119179757,0.4779411765,0.2541636495,26000,City,89589,70800,0.3034,0.0092,0.5188,4.38999986648559,8.40999984741211,78.7200012207031,13.1599998474121,0.3015,Mid-East,NA,3166
0.4899,19.807692308,7870,Private-NP,71175,27991417,0.4538461538,NA,26994,City,24590,40700,0,0,0.2358,6.05999994277954,7.5,79.0699996948242,11.1899995803833,0.161,Mid-East,NA,489
0.8294,19.838582677,9110,Private-NP,50645,28585271,0.7073490814,0.3010130246,25000,Surbuban,54461,50700,0,0.0031,0.3472,4.28000020980835,10.9399995803833,75.6900024414062,14.9799995422363,0.291,Mid-East,1161,1326
0.5995,20.701010101,9969,Private-NP,60386,312885533,0.601010101,0.1883905013,25000,Surbuban,74865,62600,0,0.0132,0.4125,3.4300000667572,6.90000009536743,84.7300033569336,7.55000019073486,0.1471,Mid-East,1282,5097
0.7691,20.592552026,8314,Private-NP,58194,21143119,0.7897042716,0.2263710618,25750,City,48320,45500,0,0,0.2295,5.01999998092651,11.0299997329711,76.9300003051757,10.4099998474121,0.2753,Mid-East,1168,1713
0.6999,24.109274564,5500,Private-NP,38895,1988890,0.7217630854,0.3919915701,23000,City,46151,44200,0,0,0.2969,1.25999999046325,11.7200002670288,83.9100036621093,3.04999995231628,0.5365,Mid-East,NA,1276
0.8578,23.903866525,9535,Private-NP,29251,249360142,0.7047139831,0.4186952288,19637,Surbuban,49429,44600,0,0.0053,0.2454,4.40999984741211,27.9699993133544,47.9300003051757,30.0699996948242,0.5144,Mid-East,1061,5860
0.72,23.393442623,3045,Private-NP,24672,1260775,NA,0.4074074074,NA,City,NA,NA,0,0,0.8125,10.369999885559,10.6599998474121,67.2799987792968,14.829999923706,0.6484,Mid-East,NA,369
0.7933,22.103994927,10871,Private-NP,45103,43648437,0.7482561826,0.3529824561,27000,Surbuban,72153,64100,0,0.0026,0.2884,5.57999992370605,16.8600006103515,70.0100021362304,11.4700002670288,0.2766,Mid-East,1235,3248
0.9145,21.874080882,8930,Private-NP,49158,6562111,0.7261029412,0.3715139442,26007,City,62765,51700,0,0.0236,0.3713,2.96000003814697,9.67000007629394,80.2399978637695,11.1899995803833,0.2841,Mid-East,1087,1560
0.8211,21.177700348,10039,Private-NP,50145,36225313,0.7119628339,0.4101838755,25000,City,56282,61000,0,0.0115,0.2329,5.55000019073486,19.5900001525878,55.9599990844726,28.1700000762939,0.469,Mid-East,1102,2253
0.8563,20.955084746,8383,Private-NP,52115,68365634,0.7355932203,0.1820603908,26038,Surbuban,52178,45800,0,0.0111,0.4055,1.64999997615814,6.1100001335144,89.1100006103515,3.41000008583068,0.2543,Mid-East,NA,2050
0.663,21.740077444,12262,Private-NP,57823,393478000,0.7536302033,0.1944012442,22266,City,55333,55200,0,0,0.1782,7.07000017166137,12.3500003814697,71.1800003051757,13.6000003814697,0.1649,Mid-East,NA,7373
0.1296,20.596370463,16088,Private-NP,75348,4578665100,0.6113892365,0.2148843446,20500,City,79812,78600,0.0395,0.0356,0.9946,7.51000022888183,10.1099996566772,74.1500015258789,12.079999923706,0.1838,Mid-East,1507,28556
0.922,20.5917603,9238,Private-NP,47719,93252692,0.6471910112,0.2415153907,25475,Surbuban,55429,45300,0,0.0014,1,1.35000002384185,6.25,89.6100006103515,2.53999996185302,0.2799,Mid-East,1160,2764
0.8035,20.983182406,12613,Private-NP,51103,84815425,0.3745148771,0.3296541575,23334,Surbuban,63609,68100,0.1534,0,0.3191,5.8600001335144,16.2999992370605,68.0100021362304,14.4099998474121,0.3925,Mid-East,1218,3345
0.9965,25.844393593,6786,Private-NP,41924,4577611,0.5926773455,0.3739495798,25641,City,44503,46700,0,0.0041,0.3367,5.15999984741211,28.1700000762939,54.0299987792968,18.2900009155273,0.3727,Mid-East,989,975
0.8762,20.708072846,12510,Private-NP,60887,193827052,0.6534384344,0.2941176471,23250,City,69137,66800,0,0.0043,1,6.59999990463257,13.8000001907348,69.2600021362304,15.5299997329711,0.2549,Mid-East,1219,7820
0.7471,20.466179159,5634,Private-NP,48414,30726414,0.3546617916,0.2969348659,22750,Rural,43728,38400,0,0,0.7586,1.25,4.42000007629394,91.0999984741211,3.38000011444091,0.4237,Mid-East,NA,707
0.6786,20.250943396,11643,Private-NP,69670,213394218,0.7066037736,0.1925777332,26000,City,52718,48900,0,0,0.1398,5.78999996185302,11.0500001907348,75.8199996948242,11.5100002288818,0.1775,Mid-East,1315,3869
0.9138,19.148148148,6892,Private-NP,19450,NA,NA,NA,NA,City,NA,NA,0,0,NA,9.14000034332275,21.4599990844726,62.7799987792968,7.96000003814697,0.2022,Mid-East,NA,167
NA,17.944444444,3947,Private-NP,15893,NA,NA,NA,NA,City,35014,32700,0,0,NA,15.6800003051757,3.07999992370605,71.2799987792968,11.119999885559,0.888,Mid-East,NA,407
1,18.192307692,5023,Private-NP,18000,NA,NA,NA,NA,Surbuban,NA,NA,0,0,1,3.86999988555908,24.8400001525878,62.7999992370605,12.1400003433227,0.3438,Mid-East,NA,157
0.9569,19.710526316,2636,Private-NP,19200,388488,NA,NA,NA,City,NA,NA,0,0,0.9333,9.53999996185302,16.7399997711181,60.5499992370605,18.3099994659423,0.1661,Mid-East,NA,415
0.5302,19.572596154,13262,Private-NP,75824,740260000,0.3442307692,0.1374501992,23750,City,100141,86000,0.5051,0.0436,0.8689,3.58999991416931,5.96000003814697,85.8000030517578,6.69999980926513,0.1789,Mid-East,1450,5579
0.8739,26.044705882,6780,Private-NP,45375,28412897,0.7517647059,0.2720306513,23750,Surbuban,47191,45700,0,0.0026,0.9091,1.3400000333786,8.52999973297119,86.870002746582,3.35999989509582,0.3578,Mid-East,1154,1085
0.7136,20.126538146,10756,Private-NP,66396,954032000,0.3531583265,0.194684529,26778,Surbuban,69250,67800,0.2155,0.0173,0.693,2.81999993324279,6.98999977111816,86,5.28999996185302,0.2658,Mid-East,1369,13085
0.4055,20.786170831,12969,Private-NP,77995,2329949000,0.5490993608,0.1867656153,21000,City,75226,74300,0.1184,0.062,0.9377,4.05999994277954,7.15999984741211,83.7300033569336,6.90000009536743,0.1673,Mid-East,1455,6417
0.7309,22.447268107,6269,Private-NP,47846,39189797,0.7827191868,0.375,22000,City,56762,47100,0,0,0.8496,1.66999995708465,6.84000015258789,88.3000030517578,3.48000001907348,0.4099,Mid-East,NA,1192
0.7811,19.755102041,6738,Private-NP,52697,69986599,0.5218658892,0.186440678,26000,Town,58527,52700,0,0,0.6423,1.72000002861022,6.09999990463257,88.5999984741211,4.07000017166137,0.2703,Mid-East,1174,1742
0.8525,21.477597712,8863,Private-NP,34472,58784548,0.6444232602,0.4114285714,23250,City,57888,50300,0,0.0022,0.2575,8.38000011444091,29.6700000762939,47.6100006103515,19.5400009155273,0.483,Mid-East,1121,2364
0.5655,19.428756477,10091,Private-NP,74641,322771681,0.5958549223,0.131897712,27000,Town,68520,60100,0,0.0526,0.7949,1.92999994754791,4.05999994277954,89.9000015258789,4.3600001335144,0.2092,Mid-East,1326,2227
0.7633,20.453915454,7935,Private-NP,49272,38815266,0.6957726958,0.2936267071,24749,City,53474,44800,0,0.004,0.4962,1.75999999046325,5,89.8499984741211,4.42999982833862,0.4171,Mid-East,NA,1778
0.892,20.361423221,9142,Private-NP,48015,56006431,0.5187265918,0.3166666667,23198,Surbuban,60394,50500,0,0.0158,0.4118,5.86999988555908,9.93000030517578,75.370002746582,14.2299995422363,0.2202,Mid-East,1159,1051
0.5847,19.460620525,9769,Private-NP,74388,109342197,0.7279236277,0.1078431373,27000,Surbuban,47659,48000,0,0,0.375,6.13999986648559,10.1000003814697,75.3300018310547,11.8999996185302,0.1455,Mid-East,1376,1499
NA,22.363636364,5535,Private-NP,NA,NA,NA,NA,NA,Surbuban,NA,NA,0,0,0.9143,7.44999980926513,23.5400009155273,58.4000015258789,15.119999885559,0.0337,Mid-East,NA,200
0.8283,19.971547536,8886,Private-NP,59829,139605938,0.5239417071,0.2053896577,26561,Surbuban,71883,62300,0.0037,0.0125,0.6343,2.51999998092651,5.19999980926513,88.7099990844726,4.90000009536743,0.2399,Mid-East,NA,3454
0.3059,19.512605042,10211,Private-NP,75141,357075000,0.6302521008,0.1483146067,19500,Surbuban,68541,57000,0,0.0213,0.8084,4.26000022888183,7.42999982833862,82.0699996948242,8.44999980926513,0.1588,Mid-East,1373,2676
0.7977,24.009990485,9347,Private-NP,36095,48040000,0.686489058,0.3757412399,22000,City,60260,53900,0,0.0091,1,3.64000010490417,11.2299995422363,77.9700012207031,11.5900001525878,0.3326,Mid-East,1165,3753
0.711,21.106944444,9282,Private-NP,48687,97879974,0.6097222222,0.2521994135,23250,Surbuban,58703,52500,0,0.0043,1,1.51999998092651,6.34999990463257,89.1100006103515,3.13000011444091,0.2755,Mid-East,1196,2586
0.8514,19.701235016,12559,Private-NP,54899,719681000,0.5904467853,0.3164556962,25000,City,68177,62400,0,0.0051,0.4415,9.25,18.4500007629394,60.3300018310547,17.2700004577636,0.2259,Mid-East,1210,10058
0.9521,22.485432099,7190,Public,20316,13845850,0.5713580247,0.3698092031,20000,Town,42326,39600,0.0158,0,0.5867,1,7.42000007629394,85.6699981689453,5.90000009536743,0.5144,Mid-East,1078,2778
0.8841,21.982938389,6496,Public,24768,6729408,0.5075829384,0.3786565547,15180,Town,46364,40800,0,0,0.6318,2.13000011444091,11.6099996566772,79.2399978637695,9.98999977111816,0.4679,Mid-East,NA,2486
0.8101,20.544108178,6900,Public,25031,9830342,0.5370251127,0.3289760349,16023,Town,42620,39500,0,0,0.5799,1.79999995231628,6.61999988555908,86.8199996948242,6.38000011444091,0.4767,Mid-East,1064,1806
0.7251,22.485995232,8696,Public,15236,2954839,0.4639451728,0.397044004,14718,Surbuban,64404,55800,0,0.0075,0.3279,3.59999990463256,15.0500001907348,73.3199996948242,12.7399997711181,0.3308,Mid-East,1106,8918
0.6799,20.611145511,10238,Public,26681,77649961,0.5287925697,0.3008942662,19500,City,63760,57600,0.0063,0.0158,0.5888,3.70000004768371,9.92000007629394,80.2300033569336,8.84000015258789,0.398,Mid-East,1190,12556
0.4415,20.234634462,10386,Public,27411,115728680,0.5177916757,0.2483826248,18500,Surbuban,77436,68100,0.0872,0.0402,0.7224,6.90999984741211,9.06999969482422,76.6399993896484,10.6099996566772,0.2658,Mid-East,1398,14303
0.7009,20.669631977,11018,Public,26550,788909963,0.427613941,0.2806191117,19000,Surbuban,65856,62100,0.1592,0.0215,0.6605,3.4300000667572,9.14999961853027,82.5500030517578,6.15000009536743,0.3172,Mid-East,1276,21303
0.4806,21.160121869,12966,Public,25860,279331275,0.5101557211,0.3614088821,18228,Surbuban,70686,62600,0.0835,0.0807,0.6194,8.27000045776367,13.0299997329711,68.6900024414062,15.119999885559,0.3596,Mid-East,1393,17900
0.6532,20.924450549,9259,Public,29020,36170408,0.4697802198,0.2042553191,11000,City,53274,49800,0.1497,0,0.7216,2.14000010490417,5.19999980926513,88.9800033569336,4.34000015258789,0.268,Mid-East,NA,1576
0.7725,22.76504298,10020,Public,18402,6072139,0.3591212989,0.3052415211,17250,Surbuban,62275,55900,0.1607,0.0017,0.4962,1.5,6.55000019073486,88.1500015258789,4.38000011444091,0.3921,Mid-East,1229,1924
0.7645,22.237836291,7965,Public,22929,14369853,0.5812821981,0.3152955896,20000,Town,51733,45500,0,0.0174,0.6095,1.41999995708465,6.73999977111816,88.5100021362304,3.61999988555908,0.3783,Mid-East,1147,5668
0.8454,21.234532374,8324,Public,18970,54159907,0.5771839671,0.3401759531,21028,City,47728,42200,0,0.0058,0.503,1.7300000190734801,13.3999996185302,79.8899993896484,5.84999990463256,0.5467,Mid-East,1045,6024
